                   0     1.54609788805895   -0.414183794750784  0.00672708779995923
                   1     1.54641278330235    0.117130747517109 0.000314895243401336
                   2     1.54634336318994  -0.0011568726683322 6.94201124098459e-05
                   3     1.54634404213023 -3.20031279699151e-06 6.78940285991914e-07
                   4     1.54634404401362  8.7617024746578e-11 1.88339543960581e-09
                   5     1.54634404401357  8.5265128291212e-14 5.15143483426073e-14
                   0     4.63878768100271  -0.0351730934388659  0.00494751695774731
                   1     4.63898723834846  0.00241979643726786 0.000199557345746726
                   2     4.63897439314939 -6.04545808080559e-06 1.28451990750733e-05
                   3       4.638974425161 -1.03659658634569e-09 3.20116129159942e-08
                   4     4.63897442516649 -8.88178419700125e-15 5.48983081216647e-12
                   0     7.73131240164559 -0.00801802967401954  0.00300287381468234
                   1     7.73143339543673 0.000200011495717689 0.000120993791130175
                   2     7.73143045067792 -1.8864090023385e-07 2.94475881013057e-06
                   3     7.73143045345265 -4.41957581642782e-12 2.77473333198941e-09
                   4     7.73143045345271 -1.24344978758018e-14 6.48370246381091e-14
                   0     10.8235592614369 -0.00112558048066447  0.00078036982024976
                   1     10.8235918615969 5.18292771012341e-06 3.26001599972869e-05
                   2      10.823591712172 -9.52742773563386e-10  1.4942495596415e-07
                   3     10.8235917121995 -9.76996261670138e-15 2.74624767371279e-11
                   0     13.9152816320772 -0.00104125223090801  0.00588725830853853
                   1     13.9153325285387 2.69458649047039e-05 5.08964615306695e-05
                   2     13.9153312446484   -5.83106629648e-09 1.28389030251697e-06
                   3     13.9153312449262 -4.08562073062058e-14 2.77772471690696e-10
                   0      17.006463777932 -0.000682961292718165  0.00260004037737005
                   1      17.006512823715 6.37158032201768e-06 4.90457830188973e-05
                   2     17.0065123703794 -1.09078612808844e-09  4.5333561971006e-07
                   3      17.006512370457 -1.50990331349021e-14 7.75948194586817e-11
                   0      20.096959128295 -0.000258903186539872  0.00647990858841041
                   1     20.0969853338252 4.93729017758682e-06 2.62055302222564e-05
                   2     20.0969848434368 -3.72531339110083e-10 4.90388391227725e-07
                   3     20.0969848434738 -3.5527136788005e-15 3.69979602510284e-11
                   0     23.1865546851091 -0.000191769151695276  0.00160610161652031
                   1     23.1865801337383 7.80314584503117e-07 2.54486292341483e-05
                   2     23.1865800306067 -4.9347192998539e-11 1.03131611695062e-07
                   3     23.1865800306132 8.43769498715119e-15 6.52278231427772e-12
                   0     26.2750717595868 -0.000193694789515586  0.00350769394227868
                   1      26.275104871692 1.47457474453105e-06   3.311210517154e-05
                   2     26.2751046215181 -1.04264596956227e-10 2.50173865623537e-07
                   3     26.2751046215358 5.32907051820075e-15 1.76889614067477e-11
                   0      29.362303345574 -0.000135986502986407  0.00412379777750616
                   1     29.3623323670197 1.05725728927197e-06 2.90214457052684e-05
                   2     29.3623321431267 -5.70570257707459e-11 2.23892975270701e-07
                   3     29.3623321431388 2.44249065417534e-15 1.20827792216005e-11
                   0      32.447966657943 -9.46248558304497e-05   0.0031716279943339
                   1     32.4479912436777 4.96343351752415e-07 2.45857346712341e-05
                   2     32.4479911153891 -1.99353866747742e-11 1.28288604628324e-07
                   3     32.4479911153942 -3.77475828372553e-15 5.15143483426073e-12
                   0     35.5317442550713 -1.18504006738629e-05 0.000333742970362039
                   1     35.5317479270305 5.77530667733583e-09  3.6719592557688e-06
                   2     35.5317479252419  -3.530509218308e-14 1.78866343958362e-09
                   3     35.5317479252419 1.04360964314765e-14  1.4210854715202e-14
                   0     38.6131625338602 -5.07463981140877e-05  0.00299042124132853
                   1     38.6131811503906 1.93986114949141e-07 1.86165303617258e-05
                   2      38.613181079497 -4.56523707725864e-12 7.08936198634547e-08
                   3     38.6131810794986 3.77475828372553e-15 1.66977542903624e-12
                   0      41.691724880481 -3.7203737939917e-05  0.00279116734417073
                   1     41.6917407643187 1.16538780181585e-07 1.58838376194126e-05
                   2     41.6917407147187 -2.05480077397624e-12 4.95999259442215e-08
                   3     41.6917407147196 -1.11022302462516e-15 8.73967564984923e-13
                   0     44.7666746186851 -1.37823020988082e-05  0.00683318666428079
                   1     44.7666814176516 9.17726399318752e-08 6.79896646715861e-06
                   2     44.7666813726786 -5.97744076458184e-13 4.49730208629262e-08
                   3     44.7666813726789 -3.21964677141295e-15 2.91322521661641e-13
                   0     47.8369338662788 -1.55151113344631e-05  0.00618471537390519
                   1     47.8369425781551 8.09235854992707e-08  8.7118763616445e-06
                   2     47.8369425329516 -5.89084336866108e-13 4.52035564535436e-08
                   3     47.8369425329519 -3.88578058618805e-15 3.26849658449646e-13
                   0     50.9009127295337 -5.97798012524908e-06  0.00710974137883369
                   1     50.9009165203681 3.04426793773516e-08 3.79083435575467e-06
                   2     50.9009165011612 -7.82707232360735e-14  1.9206893853152e-08
                   3     50.9009165011612 6.66133814775094e-16  4.9737991503207e-14
                   0     53.9559342991193 -5.3373350200614e-06  0.00693135534839939
                   1     53.9559380848977 2.18915136018794e-08 3.78577834680982e-06
                   2     53.9559380694334 -5.20694598549198e-14 1.54642521010828e-08
                   3     53.9559380694335 -1.88737914186277e-15  3.5527136788005e-14
                   0     56.9969302860162 -2.52682168133678e-06 0.000581268263253776
                   1     56.9969322665116 6.84588330468472e-10  1.9804953979019e-06
                   2     56.9969322659752 3.49720252756924e-15 5.36424238362088e-10
                   0     60.0114366799773 -2.18501083343314e-06  0.00701099641218406
                   1     60.0114385575752 4.86315260284087e-09 1.87759790293285e-06
                   2     60.0114385534056 8.32667268468867e-16 4.16966372540628e-09
                   3     60.0114385534056 8.32667268468867e-16                    0
