-50.000000	0.368757
-49.969994	0.368891
-49.939988	0.369023
-49.909982	0.369154
-49.879976	0.369283
-49.849970	0.369410
-49.819964	0.369536
-49.789958	0.369660
-49.759952	0.369782
-49.729946	0.369903
-49.699940	0.370022
-49.669934	0.370139
-49.639928	0.370255
-49.609922	0.370369
-49.579916	0.370481
-49.549910	0.370592
-49.519904	0.370701
-49.489898	0.370809
-49.459892	0.370915
-49.429886	0.371020
-49.399880	0.371122
-49.369874	0.371224
-49.339868	0.371323
-49.309862	0.371422
-49.279856	0.371518
-49.249850	0.371613
-49.219844	0.371707
-49.189838	0.371799
-49.159832	0.371889
-49.129826	0.371978
-49.099820	0.372066
-49.069814	0.372152
-49.039808	0.372236
-49.009802	0.372319
-48.979796	0.372401
-48.949790	0.372481
-48.919784	0.372560
-48.889778	0.372637
-48.859772	0.372713
-48.829766	0.372787
-48.799760	0.372860
-48.769754	0.372932
-48.739748	0.373002
-48.709742	0.373070
-48.679736	0.373138
-48.649730	0.373204
-48.619724	0.373269
-48.589718	0.373332
-48.559712	0.373394
-48.529706	0.373455
-48.499700	0.373514
-48.469694	0.373572
-48.439688	0.373629
-48.409682	0.373684
-48.379676	0.373739
-48.349670	0.373792
-48.319664	0.373843
-48.289658	0.373894
-48.259652	0.373943
-48.229646	0.373991
-48.199640	0.374038
-48.169634	0.374083
-48.139628	0.374128
-48.109622	0.374171
-48.079616	0.374213
-48.049610	0.374254
-48.019604	0.374294
-47.989598	0.374332
-47.959592	0.374370
-47.929586	0.374406
-47.899580	0.374441
-47.869574	0.374475
-47.839568	0.374508
-47.809562	0.374540
-47.779556	0.374571
-47.749550	0.374601
-47.719544	0.374630
-47.689538	0.374658
-47.659532	0.374684
-47.629526	0.374710
-47.599520	0.374734
-47.569514	0.374758
-47.539508	0.374781
-47.509502	0.374802
-47.479496	0.374823
-47.449490	0.374843
-47.419484	0.374861
-47.389478	0.374879
-47.359472	0.374896
-47.329466	0.374912
-47.299460	0.374927
-47.269454	0.374941
-47.239448	0.374954
-47.209442	0.374966
-47.179436	0.374978
-47.149430	0.374988
-47.119424	0.374998
-47.089418	0.375006
-47.059412	0.375014
-47.029406	0.375021
-46.999400	0.375028
-46.969394	0.375033
-46.939388	0.375037
-46.909382	0.375041
-46.879376	0.375044
-46.849370	0.375046
-46.819364	0.375048
-46.789358	0.375048
-46.759352	0.375048
-46.729346	0.375047
-46.699340	0.375045
-46.669334	0.375043
-46.639328	0.375039
-46.609322	0.375036
-46.579316	0.375031
-46.549310	0.375025
-46.519304	0.375019
-46.489298	0.375012
-46.459292	0.375005
-46.429286	0.374997
-46.399280	0.374988
-46.369274	0.374978
-46.339268	0.374968
-46.309262	0.374957
-46.279256	0.374945
-46.249250	0.374933
-46.219244	0.374920
-46.189238	0.374907
-46.159232	0.374893
-46.129226	0.374878
-46.099220	0.374863
-46.069214	0.374847
-46.039208	0.374830
-46.009202	0.374813
-45.979196	0.374795
-45.949190	0.374777
-45.919184	0.374758
-45.889178	0.374738
-45.859172	0.374718
-45.829166	0.374697
-45.799160	0.374676
-45.769154	0.374654
-45.739148	0.374632
-45.709142	0.374609
-45.679136	0.374586
-45.649130	0.374562
-45.619124	0.374537
-45.589118	0.374513
-45.559112	0.374487
-45.529106	0.374461
-45.499100	0.374435
-45.469094	0.374408
-45.439088	0.374380
-45.409082	0.374352
-45.379076	0.374324
-45.349070	0.374295
-45.319064	0.374266
-45.289058	0.374236
-45.259052	0.374206
-45.229046	0.374175
-45.199040	0.374144
-45.169034	0.374112
-45.139028	0.374080
-45.109022	0.374047
-45.079016	0.374014
-45.049010	0.373981
-45.019004	0.373947
-44.988998	0.373913
-44.958992	0.373878
-44.928986	0.373843
-44.898980	0.373808
-44.868974	0.373772
