-300.000000	-0.035267
-299.399399	-0.254878
-298.798799	-0.144073
-298.198198	0.104800
-297.597598	0.058779
-296.996997	-0.202324
-296.396396	-0.224158
-295.795796	0.031728
-295.195195	0.120366
-294.594595	-0.112672
-293.993994	-0.262021
-293.393393	-0.067434
-292.792793	0.132944
-292.192192	-0.009594
-291.591592	-0.247252
-290.990991	-0.166272
-290.390390	0.092968
-289.789790	0.079539
-289.189189	-0.183428
-288.588589	-0.238317
-287.987988	0.010900
-287.387387	0.130936
-286.786787	-0.087232
-286.186186	-0.264105
-285.585586	-0.091506
-284.984985	0.130747
-284.384384	0.015926
-283.783784	-0.236407
-283.183183	-0.186956
-282.582583	0.078804
-281.981982	0.098634
-281.381381	-0.162228
-280.780781	-0.249866
-280.180180	-0.011269
-279.579580	0.138767
-278.978979	-0.061021
-278.378378	-0.263198
-277.777778	-0.115617
-277.177177	0.125409
-276.576577	0.040419
-275.975976	-0.223057
-275.375375	-0.206461
-274.774775	0.061814
-274.174174	0.115052
-273.573574	-0.139809
-272.972973	-0.259491
-272.372372	-0.035384
-271.771772	0.142783
-271.171171	-0.035408
-270.570571	-0.260361
-269.969970	-0.140532
-269.369369	0.115855
-268.768769	0.062376
-268.168168	-0.208577
-267.567568	-0.225739
-266.966967	0.040985
-266.366366	0.127320
-265.765766	-0.117712
-265.165165	-0.268286
-264.564565	-0.062335
-263.963964	0.141743
-263.363363	-0.011873
-262.762763	-0.256705
-262.162162	-0.166935
-261.561562	0.101273
-260.960961	0.080661
-260.360360	-0.193884
-259.759760	-0.245136
-259.159159	0.016119
-258.558559	0.134956
-257.957958	-0.096370
-257.357357	-0.276089
-256.756757	-0.091526
-256.156156	0.136110
-255.555556	0.009969
-254.954955	-0.251333
-254.354354	-0.193275
-253.753754	0.083321
-253.153153	0.096799
-252.552553	-0.177093
-251.951952	-0.262014
-251.351351	-0.009764
-250.750751	0.140885
-250.150150	-0.072684
-249.549550	-0.279076
-248.948949	-0.118528
-248.348348	0.130347
-247.747748	0.034576
-247.147147	-0.239220
-246.546547	-0.213803
-245.945946	0.067943
-245.345345	0.116607
-244.744745	-0.152086
-244.144144	-0.269558
-243.543544	-0.029520
-242.942943	0.152056
-242.342342	-0.039720
-241.741742	-0.269814
-241.141141	-0.135529
-240.540541	0.132031
-239.939940	0.069189
-239.339339	-0.212969
-238.738739	-0.220838
-238.138138	0.062547
