-75.0	0.000000	0.000000
-73.0	613426.520274	0.023175
-71.0	4002205.144386	0.057658
-69.0	14826972.244119	0.107336
-67.0	43915818.001596	0.178521
-65.0	115936793.050692	0.281442
-63.0	286160743.397852	0.431874
-61.0	675874999.291796	0.652619
-59.0	1544542917.321800	0.974886
-57.0	3431828415.984801	1.439928
-55.0	7428231057.808035	2.101296
-53.0	15675103585.736069	3.027787
-51.0	32260502383.089275	4.306881
-49.0	64774320779.866318	6.048228
-47.0	126920401871.930206	8.386723
-45.0	242755470324.451660	11.484635
-43.0	453325059403.944763	15.532398
-41.0	826668607631.447388	20.747676
-39.0	1472319231819.150391	27.372338
-37.0	2561449178378.837891	35.666944
-35.0	4353602694826.166016	45.902332
-33.0	7230391988290.354492	58.347971
-31.0	11735500254177.394531	73.256974
-29.0	18618787217892.625000	90.848010
-27.0	28880286777892.882812	111.284813
-25.0	43807641206910.312500	134.654442
-23.0	64998430923757.109375	160.945839
-21.0	94357490213276.437500	190.030502
-19.0	134059281184331.656250	221.647207
-17.0	186467300289853.187500	255.392668
-15.0	254006637717802.593750	290.719839
-13.0	338992095615923.875000	326.945145
-11.0	443422038800976.875000	363.265397
-9.0	568756184618107.625000	398.784386
-7.0	715702219125468.875000	432.548280
-5.0	884039757885202.125000	463.588027
-3.0	1072509402546731.500000	490.966130
-1.0	1278788898016783.750000	513.824553
1.0	1499568132761801.750000	531.430163
3.0	1730721478482829.500000	543.214250
5.0	1967562065821505.500000	548.803051
7.0	2205150659570624.750000	548.037008
9.0	2438624122100358.000000	540.977429
11.0	2663506453039358.500000	527.900289
13.0	2875969282109349.000000	509.277967
15.0	3073017474725046.500000	485.750636
17.0	3252587273651919.500000	458.089767
19.0	3413556814887740.500000	427.156688
21.0	3555679729904220.500000	393.859343
23.0	3679460280282175.000000	359.110287
25.0	3785992307757496.500000	323.788587
27.0	3876784319519261.500000	288.707755
29.0	3953590029068154.500000	254.591118
31.0	4018258770835733.000000	222.055350
33.0	4072614596328771.000000	191.602215
35.0	4118367550949621.000000	163.618004
37.0	4157056310216364.000000	138.379660
39.0	4190018351533918.000000	116.066039
41.0	4218382174787953.500000	96.772037
43.0	4243075569759345.500000	80.521889
45.0	4264844258486458.000000	67.275792
47.0	4284276092375256.000000	56.922235
49.0	4301827071973112.500000	49.252328
51.0	4317846566324451.000000	43.929828
53.0	4332600099456836.000000	40.493648
55.0	4346288872105627.000000	38.420379
57.0	4359065777027787.500000	37.220256
59.0	4371048059887208.000000	36.508046
61.0	4382327006983778.000000	36.021742
63.0	4392975145132599.000000	35.604237
65.0	4403051455856065.500000	35.173007
67.0	4412605068441060.000000	34.692660
69.0	4421677829964481.500000	34.154857
71.0	4430306073628595.500000	33.565170
73.0	4438521831936495.500000	32.935114
75.0	4446353675509670.500000	32.277621
77.0	4453827304868908.000000	31.604731
79.0	4460965981600807.000000	30.926598
81.0	4467790855611014.000000	30.251278
83.0	4474321224455348.500000	29.584880
85.0	4480574746837214.000000	28.931864
87.0	4486567623411630.000000	28.295347
89.0	4492314752614145.000000	27.677367
91.0	4497829866227871.500000	27.079113
93.0	4503125647909231.000000	26.501134
95.0	4508213837185113.000000	25.943522
97.0	4513105321008682.000000	25.406058
99.0	4517810214578569.000000	24.888316
101.0	4522337932768477.000000	24.389711
103.0	4526697253260392.000000	23.909534
105.0	4530896372370085.000000	23.446980
107.0	4534942954547761.000000	23.001193
109.0	4538844176518493.000000	22.571313
111.0	4542606766912012.000000	22.156509
113.0	4546237042024947.000000	21.756000
115.0	4549740938145349.000000	21.369036
117.0	4553124040742564.000000	20.994891
119.0	4556391610814490.000000	20.632860
121.0	4559548608736442.000000	20.282272
123.0	4562599715982766.000000	19.942509
125.0	4565549355039445.000000	19.613017
127.0	4568401707710670.000000	19.293295
129.0	4571160731914062.000000	18.982877
131.0	4573830177020934.000000	18.681317
133.0	4576413597837211.000000	18.388180
135.0	4578914367387470.000000	18.103061
137.0	4581335688693525.000000	17.825591
139.0	4583680605700521.000000	17.555445
141.0	4585952013423466.000000	17.292324
143.0	4588152667322709.000000	17.035946
145.0	4590285191910010.000000	16.786032
147.0	4592352088632759.000000	16.542305
149.0	4594355743138153.000000	16.304507
151.0	4596298432034629.000000	16.072403
153.0	4598182329231096.000000	15.845786
155.0	4600009511873832.000000	15.624465
157.0	4601781965861443.000000	15.408251
159.0	4603501590925871.000000	15.196952
161.0	4605170205310330.000000	14.990377
163.0	4606789550115158.000000	14.788349
165.0	4608361293386964.000000	14.590708
167.0	4609887033992100.000000	14.397315
169.0	4611368305269816.000000	14.208037
171.0	4612806578437784.000000	14.022738
173.0	4614203265737561.000000	13.841281
175.0	4615559723344607.000000	13.663526
177.0	4616877254095511.000000	13.489347
179.0	4618157110081836.000000	13.318633
181.0	4619400495129226.000000	13.151285
183.0	4620608567146732.000000	12.987206
185.0	4621782440320055.000000	12.826297
187.0	4622923187140293.000000	12.668454
189.0	4624031840290154.000000	12.513573
191.0	4625109394427923.000000	12.361564
193.0	4626156807901531.000000	12.212345
195.0	4627175004398462.000000	12.065846
197.0	4628164874513044.000000	11.921995
199.0	4629127277209169.000000	11.780715
201.0	4630063041174624.000000	11.641927
203.0	4630972966087259.000000	11.505552
205.0	4631857823823995.000000	11.371524
207.0	4632718359633310.000000	11.239784
209.0	4633555293269510.000000	11.110279
211.0	4634369320070452.000000	10.982953
213.0	4635161111961797.000000	10.857748
215.0	4635931318387935.000000	10.734599
217.0	4636680567187946.000000	10.613449
219.0	4637409465440306.000000	10.494247
221.0	4638118600288710.000000	10.376949
223.0	4638808539743259.000000	10.261516
225.0	4639479833440460.000000	10.147903
227.0	4640133013349899.000000	10.036062
229.0	4640768594430529.000000	9.925945
231.0	4641387075252945.000000	9.817505
233.0	4641988938605382.000000	9.710704
235.0	4642574652090044.000000	9.605510
237.0	4643144668702041.000000	9.501892
239.0	4643699427376877.000000	9.399813
241.0	4644239353498382.000000	9.299234
243.0	4644764859371896.000000	9.200117
245.0	4645276344676828.000000	9.102425
247.0	4645774196911578.000000	9.006131
249.0	4646258791833363.000000	8.911208
251.0	4646730493884686.000000	8.817631
253.0	4647189656594957.000000	8.725371
255.0	4647636622952469.000000	8.634396
257.0	4648071725752493.000000	8.544673
259.0	4648495287933406.000000	8.456175
261.0	4648907622909958.000000	8.368881
263.0	4649309034903590.000000	8.282770
265.0	4649699819261713.000000	8.197820
267.0	4650080262757002.000000	8.114008
269.0	4650450643864384.000000	8.031306
271.0	4650811233021824.000000	7.949690
273.0	4651162292884690.000000	7.869136
275.0	4651504078579763.000000	7.789629
277.0	4651836837957114.000000	7.711151
279.0	4652160811832452.000000	7.633685
281.0	4652476234213250.000000	7.557210
283.0	4652783332508135.000000	7.481704
285.0	4653082327725533.000000	7.407145
287.0	4653373434669389.000000	7.333518
289.0	4653656862135647.000000	7.260807
291.0	4653932813106809.000000	7.189000
293.0	4654201484938057.000000	7.118082
295.0	4654463069530196.000000	7.048033
297.0	4654717753490139.000000	6.978836
299.0	4654965718284532.000000	6.910474
301.0	4655207140392539.000000	6.842933
303.0	4655442191459771.000000	6.776202
305.0	4655671038450184.000000	6.710269
307.0	4655893843790468.000000	6.645122
309.0	4656110765503783.000000	6.580745
311.0	4656321957334337.000000	6.517122
313.0	4656527568867828.000000	6.454238
315.0	4656727745652232.000000	6.392085
317.0	4656922629319674.000000	6.330652
319.0	4657112357706090.000000	6.269929
321.0	4657297064964246.000000	6.209905
323.0	4657476881668179.000000	6.150566
325.0	4657651934911062.000000	6.091898
327.0	4657822348400786.000000	6.033892
329.0	4657988242556504.000000	5.976538
331.0	4658149734605962.000000	5.919828
333.0	4658306938680492.000000	5.863754
335.0	4658459965904148.000000	5.808305
337.0	4658608924476048.000000	5.753469
339.0	4658753919748090.000000	5.699235
341.0	4658895054301638.000000	5.645595
343.0	4659032428025391.000000	5.592541
345.0	4659166138193694.000000	5.540066
347.0	4659296279542408.000000	5.488163
349.0	4659422944339718.000000	5.436822
351.0	4659546222451618.000000	5.386033
353.0	4659666201404240.000000	5.335787
355.0	4659782966445972.000000	5.286076
357.0	4659896600610756.000000	5.236895
359.0	4660007184781447.000000	5.188237
361.0	4660114797750756.000000	5.140096
363.0	4660219516277852.000000	5.092463
365.0	4660321415140864.000000	5.045328
367.0	4660420567187333.000000	4.998686
369.0	4660517043384958.000000	4.952528
371.0	4660610912873345.000000	4.906851
373.0	4660702243015529.000000	4.861649
375.0	4660791099447158.000000	4.816915
377.0	4660877546121999.000000	4.772643
379.0	4660961645354363.000000	4.728823
381.0	4661043457860283.000000	4.685451
383.0	4661123042799250.000000	4.642520
385.0	4661200457816741.000000	4.600027
387.0	4661275759086274.000000	4.557966
389.0	4661349001349264.000000	4.516333
391.0	4661420237951813.000000	4.475119
393.0	4661489520879237.000000	4.434318
395.0	4661556900789938.000000	4.393926
397.0	4661622427049911.000000	4.353937
399.0	4661686147767834.000000	4.314347
401.0	4661748109829517.000000	4.275154
403.0	4661808358930289.000000	4.236350
405.0	4661866939604932.000000	4.197930
407.0	4661923895255955.000000	4.159888
409.0	4661979268181631.000000	4.122220
411.0	4662033099604671.000000	4.084922
413.0	4662085429701260.000000	4.047990
415.0	4662136297629340.000000	4.011421
417.0	4662185741555031.000000	3.975209
419.0	4662233798677095.000000	3.939350
421.0	4662280505250247.000000	3.903837
423.0	4662325896608484.000000	3.868668
425.0	4662370007189005.000000	3.833839
427.0	4662412870556285.000000	3.799347
429.0	4662454519425338.000000	3.765189
431.0	4662494985683354.000000	3.731359
433.0	4662534300409785.000000	3.697852
435.0	4662572493895668.000000	3.664666
437.0	4662609595663138.000000	3.631795
439.0	4662645634485422.000000	3.599239
441.0	4662680638406841.000000	3.566992
443.0	4662714634761978.000000	3.535053
445.0	4662747650193448.000000	3.503417
447.0	4662779710668462.000000	3.472080
449.0	4662810841494939.000000	3.441037
451.0	4662841067337879.000000	3.410287
453.0	4662870412236106.000000	3.379826
455.0	4662898899618917.000000	3.349652
457.0	4662926552321886.000000	3.319762
459.0	4662953392601502.000000	3.290152
461.0	4662979442148905.000000	3.260818
463.0	4663004722103370.000000	3.231757
465.0	4663029253066080.000000	3.202966
467.0	4663053055114180.000000	3.174443
469.0	4663076147814622.000000	3.146187
471.0	4663098550237238.000000	3.118192
473.0	4663120280966819.000000	3.090457
475.0	4663141358114557.000000	3.062978
477.0	4663161799329369.000000	3.035751
479.0	4663181621809518.000000	3.008776
481.0	4663200842314406.000000	2.982049
483.0	4663219477176104.000000	2.955569
485.0	4663237542310167.000000	2.929332
487.0	4663255053225640.000000	2.903335
489.0	4663272025034620.000000	2.877576
491.0	4663288472461805.000000	2.852052
493.0	4663304409854304.000000	2.826761
495.0	4663319851191540.000000	2.801701
497.0	4663334810094854.000000	2.776871
499.0	4663349299836454.000000	2.752266
501.0	4663363333347746.000000	2.727885
503.0	4663376923227337.000000	2.703724
505.0	4663390081749114.000000	2.679782
507.0	4663402820870532.000000	2.656057
509.0	4663415152240929.000000	2.632548
511.0	4663427087209519.000000	2.609251
513.0	4663438636832820.000000	2.586165
515.0	4663449811881597.000000	2.563286
517.0	4663460622847587.000000	2.540613
519.0	4663471079950352.000000	2.518144
521.0	4663481193144269.000000	2.495878
523.0	4663490972125524.000000	2.473811
525.0	4663500426338752.000000	2.451943
527.0	4663509564983220.000000	2.430272
529.0	4663518397018619.000000	2.408794
531.0	4663526931170743.000000	2.387507
533.0	4663535175937296.000000	2.366411
535.0	4663543139593799.000000	2.345504
537.0	4663550830199452.000000	2.324784
539.0	4663558255602672.000000	2.304249
541.0	4663565423446228.000000	2.283896
543.0	4663572341172090.000000	2.263725
545.0	4663579016026241.000000	2.243733
547.0	4663585455063593.000000	2.223918
549.0	4663591665152986.000000	2.204280
551.0	4663597652982090.000000	2.184816
