-50.000000	0.222613
-49.969994	0.222461
-49.939988	0.222310
-49.909982	0.222158
-49.879976	0.222007
-49.849970	0.221855
-49.819964	0.221704
-49.789958	0.221553
-49.759952	0.221403
-49.729946	0.221252
-49.699940	0.221101
-49.669934	0.220951
-49.639928	0.220801
-49.609922	0.220651
-49.579916	0.220501
-49.549910	0.220351
-49.519904	0.220201
-49.489898	0.220051
-49.459892	0.219902
-49.429886	0.219753
-49.399880	0.219603
-49.369874	0.219454
-49.339868	0.219305
-49.309862	0.219157
-49.279856	0.219008
-49.249850	0.218859
-49.219844	0.218711
-49.189838	0.218563
-49.159832	0.218415
-49.129826	0.218267
-49.099820	0.218119
-49.069814	0.217971
-49.039808	0.217823
-49.009802	0.217676
-48.979796	0.217529
-48.949790	0.217381
-48.919784	0.217234
-48.889778	0.217087
-48.859772	0.216940
-48.829766	0.216794
-48.799760	0.216647
-48.769754	0.216501
-48.739748	0.216354
-48.709742	0.216208
-48.679736	0.216062
-48.649730	0.215916
-48.619724	0.215770
-48.589718	0.215625
-48.559712	0.215479
-48.529706	0.215333
-48.499700	0.215188
-48.469694	0.215043
-48.439688	0.214898
-48.409682	0.214753
-48.379676	0.214608
-48.349670	0.214463
-48.319664	0.214318
-48.289658	0.214174
-48.259652	0.214030
-48.229646	0.213885
-48.199640	0.213741
-48.169634	0.213597
-48.139628	0.213453
-48.109622	0.213309
-48.079616	0.213166
-48.049610	0.213022
-48.019604	0.212879
-47.989598	0.212735
-47.959592	0.212592
-47.929586	0.212449
-47.899580	0.212306
-47.869574	0.212163
-47.839568	0.212020
-47.809562	0.211878
-47.779556	0.211735
-47.749550	0.211593
-47.719544	0.211450
-47.689538	0.211308
-47.659532	0.211166
-47.629526	0.211024
-47.599520	0.210882
-47.569514	0.210740
-47.539508	0.210599
-47.509502	0.210457
-47.479496	0.210316
-47.449490	0.210174
-47.419484	0.210033
-47.389478	0.209892
-47.359472	0.209751
-47.329466	0.209610
-47.299460	0.209469
-47.269454	0.209328
-47.239448	0.209188
-47.209442	0.209047
-47.179436	0.208907
-47.149430	0.208767
-47.119424	0.208626
-47.089418	0.208486
-47.059412	0.208346
-47.029406	0.208206
-46.999400	0.208067
-46.969394	0.207927
-46.939388	0.207787
-46.909382	0.207648
-46.879376	0.207509
-46.849370	0.207369
-46.819364	0.207230
-46.789358	0.207091
-46.759352	0.206952
-46.729346	0.206813
-46.699340	0.206674
-46.669334	0.206536
-46.639328	0.206397
-46.609322	0.206259
-46.579316	0.206120
-46.549310	0.205982
-46.519304	0.205844
-46.489298	0.205706
-46.459292	0.205568
-46.429286	0.205430
-46.399280	0.205292
-46.369274	0.205154
-46.339268	0.205017
-46.309262	0.204879
-46.279256	0.204742
-46.249250	0.204604
-46.219244	0.204467
-46.189238	0.204330
-46.159232	0.204193
-46.129226	0.204056
-46.099220	0.203919
-46.069214	0.203782
-46.039208	0.203645
-46.009202	0.203509
-45.979196	0.203372
-45.949190	0.203236
-45.919184	0.203100
-45.889178	0.202963
-45.859172	0.202827
-45.829166	0.202691
-45.799160	0.202555
-45.769154	0.202419
-45.739148	0.202283
-45.709142	0.202148
-45.679136	0.202012
-45.649130	0.201876
-45.619124	0.201741
-45.589118	0.201605
-45.559112	0.201470
-45.529106	0.201335
-45.499100	0.201200
-45.469094	0.201065
-45.439088	0.200930
-45.409082	0.200795
-45.379076	0.200660
-45.349070	0.200525
-45.319064	0.200391
-45.289058	0.200256
-45.259052	0.200122
-45.229046	0.199987
-45.199040	0.199853
-45.169034	0.199719
-45.139028	0.199585
-45.109022	0.199451
-45.079016	0.199317
-45.049010	0.199183
-45.019004	0.199049
-44.988998	0.198915
-44.958992	0.198781
-44.928986	0.198648
-44.898980	0.198514
-44.868974	0.198381
-44.838968	0.198248
-44.808962	0.198114
-44.778956	0.197981
-44.748950	0.197848
-44.718944	0.197715
-44.688938	0.197582
-44.658932	0.197449
-44.628926	0.197316
-44.598920	0.197184
-44.568914	0.197051
-44.538908	0.196918
-44.508902	0.196786
-44.478896	0.196653
-44.448890	0.196521
-44.418884	0.196389
-44.388878	0.196256
-44.358872	0.196124
-44.328866	0.195992
-44.298860	0.195860
-44.268854	0.195728
-44.238848	0.195596
-44.208842	0.195465
-44.178836	0.195333
-44.148830	0.195201
