0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	0.000000+0.000000j	
-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	-0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000000+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000001j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001+0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000001-0.000000j	0.000000-0.000000j	0.000000-0.000000j	0.000000-0.000000j	0.000000-0.000000j	0.000000-0.000000j	0.000000-0.000000j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000001j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000000-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	-0.000001-0.000002j	
