-75.0	0.000000	0.000000
-73.0	153356.630069	0.011588
-71.0	1000551.286099	0.028829
-69.0	3706743.061062	0.053668
-67.0	10978954.500698	0.089260
-65.0	28984198.264885	0.140721
-63.0	71540185.863585	0.215937
-61.0	168968749.904491	0.326310
-59.0	386135729.767044	0.487443
-57.0	857957106.192812	0.719964
-55.0	1857057774.908639	1.050648
-53.0	3918775943.694903	1.513894
-51.0	8065125798.945498	2.153440
-49.0	16193581026.613953	3.024114
-47.0	31730103711.615845	4.193362
-45.0	60688879642.276962	5.742319
-43.0	113331307628.904190	7.766203
-41.0	206667296687.170105	10.373848
-39.0	368080275709.154724	13.686194
-37.0	640363737755.537842	17.833528
-35.0	1088404927324.907715	22.951290
-33.0	1807609978724.390625	29.174250
-31.0	2933907331154.470215	36.629031
-29.0	4654779923241.511719	45.425088
-27.0	7220276583345.583984	55.644486
-25.0	10952393856213.156250	67.331083
-23.0	16250700978418.410156	80.479856
-21.0	23591741715525.328125	95.027303
-19.0	33519744682330.707031	110.843868
-17.0	46626649116978.195312	127.729329
-15.0	63520484344710.234375	145.411961
-13.0	84782699907087.250000	163.552134
-11.0	110916964206083.218750	181.750666
-9.0	142293930432957.250000	199.561946
-7.0	179098111261768.437500	216.511375
-5.0	221283893995798.062500	232.116258
-3.0	268547539528896.750000	245.908869
-1.0	320320604394437.125000	257.460114
1.0	375787721379300.875000	266.402065
3.0	433928443173684.437500	272.447663
5.0	493579458033595.625000	275.406103
7.0	553510557444998.625000	275.192738
9.0	612505826711304.500000	271.832813
11.0	669440986561141.875000	265.458850
13.0	723348699168788.250000	256.302005
15.0	773465737928226.750000	244.678192
17.0	819258756471545.500000	230.970169
19.0	860428421357630.125000	215.607025
21.0	896894361451962.000000	199.042632
23.0	928765337069069.625000	181.734608
25.0	956300044060427.125000	164.125142
27.0	979864049301215.375000	146.624775
29.0	999887677306014.125000	129.599868
31.0	1016828502104723.375000	113.364134
33.0	1031140734562037.000000	98.174237
35.0	1043252483975730.750000	84.229164
37.0	1053550788971364.875000	71.672773
39.0	1062373544884770.750000	60.598545
41.0	1070007015092842.375000	51.055142
43.0	1076687459839119.125000	43.050702
45.0	1082605476526034.000000	36.553236
47.0	1087911841497445.250000	31.485175
49.0	1092723904421855.250000	27.714065
51.0	1097131858176371.500000	25.048774
53.0	1101204453710267.000000	23.253763
55.0	1104993931460325.125000	22.082980
57.0	1108540092132195.125000	21.317490
59.0	1111873532401105.250000	20.788428
61.0	1115018132613263.125000	20.380537
63.0	1117992913184745.500000	20.023314
65.0	1120813383398052.125000	19.678372
67.0	1123492498832610.625000	19.328020
69.0	1126041328227451.750000	18.966733
71.0	1128469511943212.000000	18.595400
73.0	1130785575604242.000000	18.217743
75.0	1132997145907443.000000	17.838248
77.0	1135111101911143.750000	17.461077
79.0	1137133684548028.000000	17.089611
81.0	1139070579350830.250000	16.726354
83.0	1140926981925548.250000	16.373006
85.0	1142707652011808.250000	16.030624
87.0	1144416959569424.750000	15.699758
89.0	1146058924862447.000000	15.380584
91.0	1147637253693613.750000	15.073005
93.0	1149155368538056.000000	14.776739
95.0	1150616436141686.500000	14.491401
97.0	1152023392048933.500000	14.216551
99.0	1153378962437230.750000	13.951738
101.0	1154685683553308.500000	13.696505
103.0	1155945918989612.500000	13.450391
105.0	1157161875021920.500000	13.212935
107.0	1158335614239506.750000	12.983681
109.0	1159469067706856.000000	12.762195
111.0	1160564045876077.250000	12.548076
113.0	1161622248420788.500000	12.340956
115.0	1162645273107531.250000	12.140489
117.0	1163634623786516.500000	11.946345
119.0	1164591717580419.000000	11.758202
121.0	1165517891365719.500000	11.575752
123.0	1166414407651515.500000	11.398710
125.0	1167282459949029.500000	11.226820
127.0	1168123177694024.750000	11.059850
129.0	1168937630752647.750000	10.897580
131.0	1169726833527571.750000	10.739799
133.0	1170491748690102.250000	10.586299
135.0	1171233290582576.250000	10.436881
137.0	1171952328345339.000000	10.291364
139.0	1172649688813672.500000	10.149586
141.0	1173326159207814.500000	10.011399
143.0	1173982489619329.250000	9.876662
145.0	1174619395292718.250000	9.745233
147.0	1175237558712764.750000	9.616973
149.0	1175837631524133.750000	9.491749
151.0	1176420236316170.500000	9.369441
153.0	1176985968297137.250000	9.249942
155.0	1177535396864956.250000	9.133154
157.0	1178069067068702.500000	9.018980
159.0	1178587500955337.250000	8.907321
161.0	1179091198807691.000000	8.798081
163.0	1179580640292210.750000	8.691165
165.0	1180056285538159.500000	8.586493
167.0	1180518576161465.250000	8.483991
169.0	1180967936233027.500000	8.383591
171.0	1181404773183239.250000	8.285224
173.0	1181829478637193.000000	8.188819
175.0	1182242429185430.250000	8.094304
177.0	1182643987104325.750000	8.001615
179.0	1183034501040974.000000	7.910693
181.0	1183414306669437.000000	7.821487
183.0	1183783727314923.500000	7.733949
185.0	1184143074537733.000000	7.648026
187.0	1184492648672746.000000	7.563667
189.0	1184832739329126.000000	7.480819
191.0	1185163625861397.000000	7.399434
193.0	1185485577822191.500000	7.319469
195.0	1185798855399722.000000	7.240890
197.0	1186103709835248.750000	7.163659
199.0	1186400383813435.000000	7.087737
201.0	1186689111822895.750000	7.013085
203.0	1186970120491556.000000	6.939662
205.0	1187243628905762.250000	6.867433
207.0	1187509848920207.250000	6.796368
209.0	1187768985459364.750000	6.726440
211.0	1188021236805443.750000	6.657621
213.0	1188266794867082.750000	6.589882
215.0	1188505845427427.500000	6.523189
217.0	1188738568376079.250000	6.457514
219.0	1188965137932046.000000	6.392829
221.0	1189185722862385.000000	6.329112
223.0	1189400486695825.250000	6.266343
225.0	1189609587926617.000000	6.204501
227.0	1189813180204160.750000	6.143560
229.0	1190011412508097.500000	6.083496
231.0	1190204429313086.250000	6.024286
233.0	1190392370748884.250000	5.965909
235.0	1190575372758675.250000	5.908349
237.0	1190753567254129.000000	5.851590
239.0	1190927082262943.750000	5.795615
241.0	1191096042065600.250000	5.740403
243.0	1191260567321771.750000	5.685935
245.0	1191420775190237.250000	5.632193
247.0	1191576779446641.750000	5.579161
249.0	1191728690600772.750000	5.526826
251.0	1191876616011435.000000	5.475176
253.0	1192020659995287.500000	5.424197
255.0	1192160923927365.750000	5.373872
257.0	1192297506334232.250000	5.324186
259.0	1192430502983171.250000	5.275123
261.0	1192560006970696.000000	5.226673
263.0	1192686108811133.000000	5.178825
265.0	1192808896523226.750000	5.131569
267.0	1192928455711755.250000	5.084892
269.0	1193044869642691.000000	5.038783
271.0	1193158219313143.000000	4.993226
273.0	1193268583519030.000000	4.948212
275.0	1193376038922872.250000	4.903731
277.0	1193480660121839.250000	4.859774
279.0	1193582519714020.250000	4.816335
281.0	1193681688360516.500000	4.773401
283.0	1193778234842516.000000	4.730963
285.0	1193872226114724.750000	4.689009
287.0	1193963727357638.000000	4.647530
289.0	1194052802030335.000000	4.606520
291.0	1194139511923502.250000	4.565971
293.0	1194223917210799.250000	4.525877
295.0	1194306076496705.250000	4.486229
297.0	1194386046860476.750000	4.447016
299.0	1194463883897625.000000	4.408232
301.0	1194539641760944.750000	4.369868
303.0	1194613373202221.000000	4.331918
305.0	1194685129614050.250000	4.294378
307.0	1194754961070097.250000	4.257242
309.0	1194822916362385.750000	4.220500
311.0	1194889043035604.750000	4.184146
313.0	1194953387419781.250000	4.148172
315.0	1195015994662946.750000	4.112573
317.0	1195076908764492.000000	4.077344
319.0	1195136172608492.750000	4.042481
321.0	1195193827995560.750000	4.007977
323.0	1195249915672212.000000	3.973827
