-75.0	0.000000	0.000000
-73.0	61342652.024952	0.231753
-71.0	400220514.323625	0.576576
-69.0	1482697222.726421	1.073363
-67.0	4391581784.356934	1.785210
-65.0	11593679188.261509	2.814419
-63.0	28616073594.141880	4.318741
-61.0	67587495623.765533	6.526191
-59.0	154454268680.001343	9.748856
-57.0	343182725617.379944	14.399270
-55.0	742822553670.907837	21.012931
-53.0	1567507863200.628174	30.277800
-51.0	3226039510781.378418	43.068589
-49.0	6477388167142.669922	60.481673
-47.0	12691868924429.375000	83.865563
-45.0	24274910210801.925781	114.841945
-43.0	45330247319356.296875	155.312775
-41.0	82659216751113.562500	207.449277
-39.0	147207227731222.187500	273.658323
-37.0	256068729856921.093750	356.520796
-35.0	435135734605796.937500	458.695448
-33.0	722406837959744.750000	582.781442
-31.0	1171847512648825.500000	731.133619
-29.0	1857495179110335.000000	905.627171
-27.0	2877230785501219.000000	1107.372979
-25.0	4355307319670781.500000	1336.391917
-23.0	6442379447989572.000000	1591.266500
-21.0	9311503613492584.000000	1868.801972
-19.0	13148510623819264.000000	2163.746267
-17.0	18135473333697604.000000	2468.636840
-15.0	24426889270333604.000000	2773.857029
-13.0	32119788128755956.000000	3067.986287
-11.0	41221173848813832.000000	3338.506667
-9.0	51618603417868752.000000	3572.873726
-7.0	63061485518836792.000000	3759.873735
-5.0	75160808491154384.000000	3891.085283
-3.0	87412614576519184.000000	3962.172760
-1.0	99245529964100320.000000	3973.701119
1.0	110086147958920384.000000	3931.208431
3.0	119430238418302336.000000	3844.413563
5.0	126905037384588976.000000	3725.645869
7.0	132309654271529680.000000	3587.807386
9.0	135626436014576256.000000	3442.343522
11.0	137003737310771712.000000	3297.731193
13.0	136717152809384128.000000	3158.845346
15.0	135119829556575488.000000	3027.262356
17.0	132592498299645264.000000	2902.231770
19.0	129501240215440000.000000	2781.866200
21.0	126167280153409856.000000	2664.141696
23.0	122849647061761520.000000	2547.497235
25.0	119739143839265856.000000	2431.031747
27.0	116960875183164048.000000	2314.424149
29.0	114582346933076192.000000	2197.731627
31.0	112624494112617776.000000	2081.188047
33.0	111073584268934784.000000	1965.068420
35.0	109892561855312304.000000	1849.634479
